Family,Type,Subtype,Full Type Code,id_product_fulltype
electronic_accessories,filters_accessories,filter_sets,electronic_accessories-filters_accessories-filter_sets,3124
electronic_accessories,filters_accessories,camera_brackets,electronic_accessories-filters_accessories-camera_brackets,3123
electronic_accessories,filters_accessories,black_white_contrast_filters,electronic_accessories-filters_accessories-black_white_contrast_filters,3122
electronic_accessories,filters_accessories,adapter_rings,electronic_accessories-filters_accessories-adapter_rings,3121
electronic_accessories,darkroom_supplies,safelights,electronic_accessories-darkroom_supplies-safelights,3120
electronic_accessories,darkroom_supplies,photo_enlarging_paper,electronic_accessories-darkroom_supplies-photo_enlarging_paper,3119
electronic_accessories,darkroom_supplies,film_processing_equipment,electronic_accessories-darkroom_supplies-film_processing_equipment,3118
electronic_accessories,cases_bags,photography_equipment_bag,electronic_accessories-cases_bags-photography_equipment_bag,3117
electronic_accessories,cases_bags,camera_cases,electronic_accessories-cases_bags-camera_cases,3115
electronic_accessories,cases_bags,camcorder_cases,electronic_accessories-cases_bags-camcorder_cases,3114
electronic_accessories,camera_supports_stabilizers,camera_shoulder_supports,electronic_accessories-camera_supports_stabilizers-camera_shoulder_supports,3112
electronic_accessories,camera_lens,wide_angle,electronic_accessories-camera_lens-wide_angle,3111
electronic_accessories,camera_lens,underwater,electronic_accessories-camera_lens-underwater,3110
electronic_accessories,camera_lens,tilt_shift,electronic_accessories-camera_lens-tilt_shift,3109
electronic_accessories,camera_lens,telephoto,electronic_accessories-camera_lens-telephoto,3108
electronic_accessories,camera_lens,tele_converter,electronic_accessories-camera_lens-tele_converter,3107
electronic_accessories,camera_lens,mirrorless_camera_lenses,electronic_accessories-camera_lens-mirrorless_camera_lenses,3106
electronic_accessories,camera_lens,mirror_lens,electronic_accessories-camera_lens-mirror_lens,3105
electronic_accessories,camera_lens,macro,electronic_accessories-camera_lens-macro,3104
electronic_accessories,camera_lens,lens_accessories,electronic_accessories-camera_lens-lens_accessories,3103
electronic_accessories,camera_lens,fish_eye,electronic_accessories-camera_lens-fish_eye,3102
electronic_accessories,camera_lens,film_slr_lenses,electronic_accessories-camera_lens-film_slr_lenses,3101
electronic_accessories,camera_lens,extension_tube,electronic_accessories-camera_lens-extension_tube,3100
electronic_accessories,camera_lens,digital_camera_lenses,electronic_accessories-camera_lens-digital_camera_lenses,3099
electronic_accessories,camera_lens,close_up,electronic_accessories-camera_lens-close_up,3098
electronic_accessories,camera_accessories,shutter_release_cords,electronic_accessories-camera_accessories-shutter_release_cords,3097
electronic_accessories,camera_accessories,screen_protector_foils,electronic_accessories-camera_accessories-screen_protector_foils,3096
electronic_accessories,camera_accessories,hdmi_cables,electronic_accessories-camera_accessories-hdmi_cables,3094
electronic_accessories,camera_accessories,drone_accessories,electronic_accessories-camera_accessories-drone_accessories,3093
electronic_accessories,camera_accessories,cleaning_kits,electronic_accessories-camera_accessories-cleaning_kits,3092
electronic_accessories,camera_accessories,cables_cords,electronic_accessories-camera_accessories-cables_cords,3091
electronic_accessories,camera_accessories,binocular_camera_camcorder_straps,electronic_accessories-camera_accessories-binocular_camera_camcorder_straps,3090
electronic_accessories,camera_accessories,accessory_bundles,electronic_accessories-camera_accessories-accessory_bundles,3089
electronic_accessories,blank_video_media,professional_photo_albums,electronic_accessories-blank_video_media-professional_photo_albums,3088
electronic_accessories,blank_video_media,photography_film,electronic_accessories-blank_video_media-photography_film,3086
electronic_accessories,blank_video_media,digital_picture_frames,electronic_accessories-blank_video_media-digital_picture_frames,3084
electronic_accessories,batteries_connectors,connection_kits,electronic_accessories-batteries_connectors-connection_kits,3083
electronic_accessories,batteries_connectors,camera_batteries,electronic_accessories-batteries_connectors-camera_batteries,3082
electronic_accessories,batteries_connectors,camcorder_batteries,electronic_accessories-batteries_connectors-camcorder_batteries,3081
electronic_accessories,batteries_connectors,battery_grips,electronic_accessories-batteries_connectors-battery_grips,3080
electronic_accessories,batteries_connectors,battery_chargers,electronic_accessories-batteries_connectors-battery_chargers,3079
electronic_accessories,batteries_connectors,adapters,electronic_accessories-batteries_connectors-adapters,3078
electronic_accessories,tv_accessories,tv_stands_and_wall_mounts,electronic_accessories-tv_accessories-tv_stands_and_wall_mounts,3077
electronic_accessories,tv_accessories,projector_lamp,electronic_accessories-tv_accessories-projector_lamp,3075
electronic_accessories,tv_accessories,cables_and_connectors,electronic_accessories-tv_accessories-cables_and_connectors,3073
electronic_accessories,tv_accessories,adapters_converters,electronic_accessories-tv_accessories-adapters_converters,3072
electronic_accessories,tv_accessories,3d_glasses,electronic_accessories-tv_accessories-3d_glasses,3071
electronic_accessories,streaming_devices,video_streaming,electronic_accessories-streaming_devices-video_streaming,3070
electronic_accessories,streaming_devices,audio_streaming,electronic_accessories-streaming_devices-audio_streaming,3069
electronic_accessories,speakers_accessories,docks,electronic_accessories-speakers_accessories-docks,3068
electronic_accessories,speakers_accessories,portable_bluetooth_speakers,electronic_accessories-speakers_accessories-portable_bluetooth_speakers,3067
electronic_accessories,headphones,wired_headphones,electronic_accessories-headphones-wired_headphones,3066
electronic_accessories,storage_devices,flash_drives,electronic_accessories-storage_devices-flash_drives,3063
electronic_accessories,storage_devices,external_hard_drives,electronic_accessories-storage_devices-external_hard_drives,3062
electronic_accessories,software,utilities,electronic_accessories-software-utilities,3061
electronic_accessories,software,photography,electronic_accessories-software-photography,3060
electronic_accessories,software,operating_systems,electronic_accessories-software-operating_systems,3059
electronic_accessories,software,graphics_video,electronic_accessories-software-graphics_video,3058
electronic_accessories,software,education_reference,electronic_accessories-software-education_reference,3057
electronic_accessories,software,design_illustration,electronic_accessories-software-design_illustration,3056
electronic_accessories,software,antivirus_security,electronic_accessories-software-antivirus_security,3055
electronic_accessories,scanners,flatbed,electronic_accessories-scanners-flatbed,3054
electronic_accessories,scanners,documents_photo,electronic_accessories-scanners-documents_photo,3053
electronic_accessories,printers_accessories,receipt_printers,electronic_accessories-printers_accessories-receipt_printers,3052
electronic_accessories,printers_accessories,printer_trays,electronic_accessories-printers_accessories-printer_trays,3051
electronic_accessories,printers_accessories,printer_transfer_rollers,electronic_accessories-printers_accessories-printer_transfer_rollers,3050
electronic_accessories,printers_accessories,photocopiers,electronic_accessories-printers_accessories-photocopiers,3049
electronic_accessories,printers_accessories,laser_printers,electronic_accessories-printers_accessories-laser_printers,3048
electronic_accessories,printers_accessories,inkjet_printers,electronic_accessories-printers_accessories-inkjet_printers,3047
electronic_accessories,printers_accessories,dot_matrix_printers,electronic_accessories-printers_accessories-dot_matrix_printers,3046
electronic_accessories,printers_accessories,all_in_one,electronic_accessories-printers_accessories-all_in_one,3044
electronic_accessories,printers_accessories,3d_printers,electronic_accessories-printers_accessories-3d_printers,3043
electronic_accessories,networking_accessories,switches,electronic_accessories-networking_accessories-switches,3042
electronic_accessories,networking_accessories,routers,electronic_accessories-networking_accessories-routers,3041
electronic_accessories,networking_accessories,repeaters_extenders,electronic_accessories-networking_accessories-repeaters_extenders,3040
electronic_accessories,networking_accessories,network_antennas,electronic_accessories-networking_accessories-network_antennas,3039
electronic_accessories,networking_accessories,nas_storage,electronic_accessories-networking_accessories-nas_storage,3038
electronic_accessories,input_devices,touch_pads,electronic_accessories-input_devices-touch_pads,3036
electronic_accessories,input_devices,stylus_digital_pens,electronic_accessories-input_devices-stylus_digital_pens,3035
electronic_accessories,input_devices,pointers,electronic_accessories-input_devices-pointers,3033
electronic_accessories,input_devices,numeric_keypads,electronic_accessories-input_devices-numeric_keypads,3032
electronic_accessories,input_devices,mice,electronic_accessories-input_devices-mice,3030
electronic_accessories,input_devices,keyboard_mouse_set,electronic_accessories-input_devices-keyboard_mouse_set,3029
electronic_accessories,input_devices,keyboard,electronic_accessories-input_devices-keyboard,3028
electronic_accessories,input_devices,graphic_tablets,electronic_accessories-input_devices-graphic_tablets,3027
electronic_accessories,computer_hardware,writers,electronic_accessories-computer_hardware-writers,3026
electronic_accessories,computer_hardware,ups,electronic_accessories-computer_hardware-ups,3025
electronic_accessories,computer_hardware,sound_cards,electronic_accessories-computer_hardware-sound_cards,3024
electronic_accessories,computer_hardware,ram,electronic_accessories-computer_hardware-ram,3023
electronic_accessories,computer_hardware,processors,electronic_accessories-computer_hardware-processors,3022
electronic_accessories,computer_hardware,power_supply_units,electronic_accessories-computer_hardware-power_supply_units,3021
electronic_accessories,computer_hardware,network_interface_cards,electronic_accessories-computer_hardware-network_interface_cards,3020
electronic_accessories,computer_hardware,motherboards,electronic_accessories-computer_hardware-motherboards,3019
electronic_accessories,computer_hardware,monitor,electronic_accessories-computer_hardware-monitor,3018
electronic_accessories,computer_hardware,internal_cooling_systems,electronic_accessories-computer_hardware-internal_cooling_systems,3016
electronic_accessories,computer_hardware,graphic_cards,electronic_accessories-computer_hardware-graphic_cards,3015
electronic_accessories,accessories,webcam,electronic_accessories-accessories-webcam,3014
electronic_accessories,accessories,usb_hubs,electronic_accessories-accessories-usb_hubs,3013
electronic_accessories,accessories,tool_kits,electronic_accessories-accessories-tool_kits,3012
electronic_accessories,accessories,pc_speakers,electronic_accessories-accessories-pc_speakers,3011
electronic_accessories,accessories,mousepads,electronic_accessories-accessories-mousepads,3010
electronic_accessories,accessories,external_cooling_fans,electronic_accessories-accessories-external_cooling_fans,3008
electronic_accessories,accessories,docking_cradles,electronic_accessories-accessories-docking_cradles,3007
electronic_accessories,accessories,cleaning_accessories,electronic_accessories-accessories-cleaning_accessories,3005
electronic_accessories,accessories,card_readers,electronic_accessories-accessories-card_readers,3002
electronic_accessories,wearables,vr_headsets,electronic_accessories-wearables-vr_headsets,2997
electronic_accessories,wearables,lifestyle,electronic_accessories-wearables-lifestyle,2995
electronic_accessories,wearables,fitness_trackers,electronic_accessories-wearables-fitness_trackers,2994
electronic_accessories,tablet_accessories,tablet_holders,electronic_accessories-tablet_accessories-tablet_holders,2992
electronic_accessories,tablet_accessories,tablet_cases_and_covers,electronic_accessories-tablet_accessories-tablet_cases_and_covers,2991
electronic_accessories,tablet_accessories,mounts,electronic_accessories-tablet_accessories-mounts,2990
electronic_accessories,replacement_accessories,speakers,electronic_accessories-replacement_accessories-speakers,2989
electronic_accessories,replacement_accessories,screens,electronic_accessories-replacement_accessories-screens,2988
electronic_accessories,replacement_accessories,recovery_kits,electronic_accessories-replacement_accessories-recovery_kits,2987
electronic_accessories,replacement_accessories,motherboard,electronic_accessories-replacement_accessories-motherboard,2986
electronic_accessories,replacement_accessories,connectors,electronic_accessories-replacement_accessories-connectors,2984
electronic_accessories,replacement_accessories,chassis,electronic_accessories-replacement_accessories-chassis,2983
electronic_accessories,replacement_accessories,camera,electronic_accessories-replacement_accessories-camera,2982
electronic_accessories,replacement_accessories,buttons,electronic_accessories-replacement_accessories-buttons,2981
electronic_accessories,phone_accessories,sim_card_tools_accessories,electronic_accessories-phone_accessories-sim_card_tools_accessories,2979
electronic_accessories,phone_accessories,selfie_sticks,electronic_accessories-phone_accessories-selfie_sticks,2978
electronic_accessories,phone_accessories,power_banks,electronic_accessories-phone_accessories-power_banks,2976
electronic_accessories,phone_accessories,phone_grips_stands,electronic_accessories-phone_accessories-phone_grips_stands,2975
electronic_accessories,phone_accessories,mounts,electronic_accessories-phone_accessories-mounts,2974
electronic_accessories,phone_accessories,mobile_printers,electronic_accessories-phone_accessories-mobile_printers,2973
electronic_accessories,phone_accessories,mobile_phone_projectors,electronic_accessories-phone_accessories-mobile_phone_projectors,2972
electronic_accessories,phone_accessories,mobile_phone_lenses,electronic_accessories-phone_accessories-mobile_phone_lenses,2971
electronic_accessories,phone_accessories,mobile_phone_cases_and_covers,electronic_accessories-phone_accessories-mobile_phone_cases_and_covers,2969
electronic_accessories,phone_accessories,hands_free_kits,electronic_accessories-phone_accessories-hands_free_kits,2966
electronic_accessories,phone_accessories,docks,electronic_accessories-phone_accessories-docks,2965
electronic_accessories,phone_accessories,card_holders,electronic_accessories-phone_accessories-card_holders,2964
electronic_accessories,phone_accessories,cables_and_connectors,electronic_accessories-phone_accessories-cables_and_connectors,2963
electronic_accessories,phone_accessories,cable_organizers,electronic_accessories-phone_accessories-cable_organizers,2962
eyewear,eyewear_accessories,clip_on_sunglasses,eyewear-eyewear_accessories-clip_on_sunglasses,3162
eyewear,eyewear_accessories,microfibre_cloth,eyewear-eyewear_accessories-microfibre_cloth,3161
eyewear,eyewear_accessories,lens_cleaning_kit,eyewear-eyewear_accessories-lens_cleaning_kit,3160
eyewear,eyewear_accessories,lens_cleaning_fluid,eyewear-eyewear_accessories-lens_cleaning_fluid,3159
eyewear,eyewear_accessories,lens_case,eyewear-eyewear_accessories-lens_case,3158
eyewear,eyewear_accessories,eyewear_bag,eyewear-eyewear_accessories-eyewear_bag,3157
eyewear,eyewear_accessories,eyeglass_lenses,eyewear-eyewear_accessories-eyeglass_lenses,3156
eyewear,eyewear_accessories,eyeglass_chain,eyewear-eyewear_accessories-eyeglass_chain,3155
eyewear,eyewear_accessories,eyeglass_case,eyewear-eyewear_accessories-eyeglass_case,3154
eyewear,eyewear,reading_glasses,eyewear-eyewear-reading_glasses,3153
eyewear,eyewear,contact_lenses,eyewear-eyewear-contact_lenses,3152
eyewear,eyewear,safety_glasses,eyewear-eyewear-safety_glasses,3151
eyewear,eyewear,eyeglass_frames,eyewear-eyewear-eyeglass_frames,3150
eyewear,eyewear,eyeglasses,eyewear-eyewear-eyeglasses,3149
eyewear,eyewear,sunglasses,eyewear-eyewear-sunglasses,3148
food_beverage,canned_dry_packaged_foods,food_color,food_beverage-canned_dry_packaged_foods-food_color,8816
food_beverage,fresh_vegetables,snake_gourd,food_beverage-fresh_vegetables-snake_gourd,8599
food_beverage,baby_foods,baby_snacks,food_beverage-baby_foods-baby_snacks,8547
food_beverage,atta_flours_sooji,other_speciality_flour,food_beverage-atta_flours_sooji-other_speciality_flour,8481
food_beverage,atta_flours_sooji,semolina,food_beverage-atta_flours_sooji-semolina,8467
food_beverage,atta_flours_sooji,all_purpose_flour,food_beverage-atta_flours_sooji-all_purpose_flour,8466
food_beverage,canned_dry_packaged_foods,sauces,food_beverage-canned_dry_packaged_foods-sauces,8418
food_beverage,beverages,whole_coffee_beans,food_beverage-beverages-whole_coffee_beans,8417
food_beverage,beverages,hot_chocolate,food_beverage-beverages-hot_chocolate,8416
food_beverage,edible_oils_ghee,corn_oil,food_beverage-edible_oils_ghee-corn_oil,8415
food_beverage,frozen_food,frozen_desserts,food_beverage-frozen_food-frozen_desserts,8413
food_beverage,frozen_food,frozen_fruits,food_beverage-frozen_food-frozen_fruits,8409
food_beverage,fresh_food,food_to_go,food_beverage-fresh_food-food_to_go,8403
food_beverage,fresh_food,ready_to_cook,food_beverage-fresh_food-ready_to_cook,8402
food_beverage,frozen_food,frozen_prepared_meals,food_beverage-frozen_food-frozen_prepared_meals,8349
food_beverage,frozen_food,ice,food_beverage-frozen_food-ice,8332
food_beverage,beverages,mineral_water,food_beverage-beverages-mineral_water,8246
food_beverage,beverages,coffee_capsules_pods,food_beverage-beverages-coffee_capsules_pods,8245
food_beverage,beverages,fresh_juice,food_beverage-beverages-fresh_juice,7952
food_beverage,edible_oils_ghee,coconut_oil,food_beverage-edible_oils_ghee-coconut_oil,7842
food_beverage,fresh_meat_seafood,seafood,food_beverage-fresh_meat_seafood-seafood,7817
food_beverage,fresh_meat_seafood,sausages,food_beverage-fresh_meat_seafood-sausages,7809
food_beverage,fresh_meat_seafood,offal_variety_meat,food_beverage-fresh_meat_seafood-offal_variety_meat,7808
food_beverage,fresh_meat_seafood,bbq_meat,food_beverage-fresh_meat_seafood-bbq_meat,7807
food_beverage,fresh_meat_seafood,burgers_meat_balls,food_beverage-fresh_meat_seafood-burgers_meat_balls,7806
food_beverage,fresh_meat_seafood,turkey,food_beverage-fresh_meat_seafood-turkey,7805
food_beverage,fresh_meat_seafood,beef,food_beverage-fresh_meat_seafood-beef,7804
food_beverage,fresh_meat_seafood,chicken,food_beverage-fresh_meat_seafood-chicken,7803
food_beverage,fresh_meat_seafood,fish,food_beverage-fresh_meat_seafood-fish,7802
food_beverage,fresh_meat_seafood,lamb,food_beverage-fresh_meat_seafood-lamb,7756
food_beverage,frozen_food,frozen_fish_seafood,food_beverage-frozen_food-frozen_fish_seafood,7755
food_beverage,frozen_food,frozen_meat_poultry,food_beverage-frozen_food-frozen_meat_poultry,7754
food_beverage,frozen_food,ice_cream,food_beverage-frozen_food-ice_cream,7753
food_beverage,snacks,dates,food_beverage-snacks-dates,7752
food_beverage,fresh_vegetables,salads,food_beverage-fresh_vegetables-salads,7751
food_beverage,dairy_cheese_eggs,hummus,food_beverage-dairy_cheese_eggs-hummus,7750
food_beverage,fresh_fruits,starfruit,food_beverage-fresh_fruits-starfruit,7743
food_beverage,fresh_fruits,rambutan,food_beverage-fresh_fruits-rambutan,7741
food_beverage,fresh_fruits,pithaya,food_beverage-fresh_fruits-pithaya,7740
food_beverage,fresh_fruits,physalis,food_beverage-fresh_fruits-physalis,7739
food_beverage,fresh_fruits,orange,food_beverage-fresh_fruits-orange,7738
food_beverage,fresh_fruits,mangosteen,food_beverage-fresh_fruits-mangosteen,7737
food_beverage,fresh_fruits,mandarin,food_beverage-fresh_fruits-mandarin,7736
food_beverage,fresh_fruits,longan,food_beverage-fresh_fruits-longan,7735
food_beverage,fresh_fruits,lime_yellow,food_beverage-fresh_fruits-lime_yellow,7734
food_beverage,fresh_fruits,lime_seedless,food_beverage-fresh_fruits-lime_seedless,7733
food_beverage,fresh_fruits,lemon,food_beverage-fresh_fruits-lemon,7732
food_beverage,fresh_fruits,kumquat,food_beverage-fresh_fruits-kumquat,7731
food_beverage,fresh_fruits,grapefruit,food_beverage-fresh_fruits-grapefruit,7730
food_beverage,fresh_fruits,granadilla,food_beverage-fresh_fruits-granadilla,7729
food_beverage,fresh_fruits,figs,food_beverage-fresh_fruits-figs,7727
food_beverage,fresh_fruits,dragon_fruit,food_beverage-fresh_fruits-dragon_fruit,7726
food_beverage,fresh_fruits,coconut_water,food_beverage-fresh_fruits-coconut_water,7725
food_beverage,fresh_fruits,apple_red_sanitised,food_beverage-fresh_fruits-apple_red_sanitised,7722
food_beverage,fresh_fruits,apple_green_sanitised,food_beverage-fresh_fruits-apple_green_sanitised,7721
food_beverage,fresh_fruits,coconuts,food_beverage-fresh_fruits-coconuts,7720
food_beverage,fresh_fruits,chickoo,food_beverage-fresh_fruits-chickoo,7719
food_beverage,fresh_fruits,sweet_tamarind,food_beverage-fresh_fruits-sweet_tamarind,7718
food_beverage,fresh_fruits,nectarines,food_beverage-fresh_fruits-nectarines,7717
food_beverage,fresh_fruits,kiwis,food_beverage-fresh_fruits-kiwis,7716
food_beverage,fresh_fruits,guavas,food_beverage-fresh_fruits-guavas,7715
food_beverage,fresh_fruits,persimmons,food_beverage-fresh_fruits-persimmons,7714
food_beverage,fresh_fruits,pomegranates,food_beverage-fresh_fruits-pomegranates,7713
food_beverage,fresh_fruits,pumpkins,food_beverage-fresh_fruits-pumpkins,7712
food_beverage,fresh_fruits,mangos,food_beverage-fresh_fruits-mangos,7711
food_beverage,fresh_fruits,papayas,food_beverage-fresh_fruits-papayas,7710
food_beverage,fresh_fruits,tropical_exotic_fruit,food_beverage-fresh_fruits-tropical_exotic_fruit,7709
food_beverage,fresh_fruits,raisins,food_beverage-fresh_fruits-raisins,7708
food_beverage,fresh_fruits,plums,food_beverage-fresh_fruits-plums,7707
food_beverage,fresh_fruits,pears,food_beverage-fresh_fruits-pears,7706
food_beverage,fresh_fruits,peaches,food_beverage-fresh_fruits-peaches,7705
food_beverage,fresh_fruits,melons,food_beverage-fresh_fruits-melons,7704
food_beverage,fresh_fruits,grapes,food_beverage-fresh_fruits-grapes,7703
food_beverage,fresh_fruits,dates,food_beverage-fresh_fruits-dates,7702
food_beverage,fresh_fruits,citrus_fruits,food_beverage-fresh_fruits-citrus_fruits,7701
food_beverage,fresh_fruits,berries,food_beverage-fresh_fruits-berries,7700
food_beverage,fresh_fruits,bananas,food_beverage-fresh_fruits-bananas,7699
food_beverage,fresh_fruits,avocados,food_beverage-fresh_fruits-avocados,7698
food_beverage,fresh_fruits,apples,food_beverage-fresh_fruits-apples,7697
food_beverage,fresh_fruits,pineapple,food_beverage-fresh_fruits-pineapple,7696
food_beverage,fresh_fruits,artichokes,food_beverage-fresh_fruits-artichokes,7695
food_beverage,fresh_fruits,apricots,food_beverage-fresh_fruits-apricots,7694
food_beverage,fresh_fruits,applesauce_fruit_cups,food_beverage-fresh_fruits-applesauce_fruit_cups,7693
food_beverage,fresh_fruits,cut_fruit,food_beverage-fresh_fruits-cut_fruit,7692
food_beverage,fresh_vegetables,vellery,food_beverage-fresh_vegetables-vellery,7691
food_beverage,fresh_vegetables,turmeric,food_beverage-fresh_vegetables-turmeric,7690
food_beverage,fresh_vegetables,swede,food_beverage-fresh_vegetables-swede,7689
food_beverage,beverages,iced_coffee,food_beverage-beverages-iced_coffee,7688
food_beverage,beverages,iced_tea,food_beverage-beverages-iced_tea,7687
food_beverage,canned_dry_packaged_foods,vinegar,food_beverage-canned_dry_packaged_foods-vinegar,7685
food_beverage,snacks,mouth_freshners,food_beverage-snacks-mouth_freshners,7677
food_beverage,snacks,fresh_parsley_chopped,food_beverage-snacks-fresh_parsley_chopped,7676
food_beverage,snacks,savoury_snacks,food_beverage-snacks-savoury_snacks,7675
food_beverage,salt_sugar_jaggery,sugarfree_sweeteners,food_beverage-salt_sugar_jaggery-sugarfree_sweeteners,7674
food_beverage,salt_sugar_jaggery,salts,food_beverage-salt_sugar_jaggery-salts,7673
food_beverage,salt_sugar_jaggery,sugar_jaggery,food_beverage-salt_sugar_jaggery-sugar_jaggery,7672
food_beverage,rice_rice_products,boiled_steam_rice,food_beverage-rice_rice_products-boiled_steam_rice,7671
food_beverage,rice_rice_products,poha,food_beverage-rice_rice_products-poha,7669
food_beverage,rice_rice_products,sabudana,food_beverage-rice_rice_products-sabudana,7668
food_beverage,rice_rice_products,murmura,food_beverage-rice_rice_products-murmura,7667
food_beverage,rice_rice_products,raw_rice,food_beverage-rice_rice_products-raw_rice,7666
food_beverage,noodle_pasta_vermicelli,pasta_macaroni,food_beverage-noodle_pasta_vermicelli-pasta_macaroni,7665
food_beverage,noodle_pasta_vermicelli,instant_pasta,food_beverage-noodle_pasta_vermicelli-instant_pasta,7664
food_beverage,noodle_pasta_vermicelli,vermicelli,food_beverage-noodle_pasta_vermicelli-vermicelli,7663
food_beverage,noodle_pasta_vermicelli,cup_noodles,food_beverage-noodle_pasta_vermicelli-cup_noodles,7662
food_beverage,noodle_pasta_vermicelli,hakka_noodles,food_beverage-noodle_pasta_vermicelli-hakka_noodles,7661
food_beverage,noodle_pasta_vermicelli,instant_noodles,food_beverage-noodle_pasta_vermicelli-instant_noodles,7660
food_beverage,herbs_spices,herbs_seasoning,food_beverage-herbs_spices-herbs_seasoning,7659
food_beverage,herbs_spices,blended_masalas,food_beverage-herbs_spices-blended_masalas,7658
food_beverage,herbs_spices,cooking_pastes,food_beverage-herbs_spices-cooking_pastes,7657
food_beverage,herbs_spices,powdered_spices,food_beverage-herbs_spices-powdered_spices,7656
food_beverage,herbs_spices,whole_spices,food_beverage-herbs_spices-whole_spices,7655
food_beverage,fresh_vegetables,sprouts,food_beverage-fresh_vegetables-sprouts,7654
food_beverage,fresh_vegetables,cut_peeled_veggies,food_beverage-fresh_vegetables-cut_peeled_veggies,7653
food_beverage,fresh_vegetables,baby_paksoi,food_beverage-fresh_vegetables-baby_paksoi,7652
food_beverage,fresh_vegetables,indian_exotic_herbs,food_beverage-fresh_vegetables-indian_exotic_herbs,7651
food_beverage,frozen_food,frozen_indian_breads,food_beverage-frozen_food-frozen_indian_breads,7650
food_beverage,frozen_food,frozen_non_veg_snacks,food_beverage-frozen_food-frozen_non_veg_snacks,7649
food_beverage,frozen_food,frozen_veg_snacks,food_beverage-frozen_food-frozen_veg_snacks,7648
food_beverage,frozen_food,frozen_vegetables,food_beverage-frozen_food-frozen_vegetables,7647
food_beverage,edible_oils_ghee,groundnut_oil,food_beverage-edible_oils_ghee-groundnut_oil,7646
food_beverage,edible_oils_ghee,canola_oil,food_beverage-edible_oils_ghee-canola_oil,7645
food_beverage,edible_oils_ghee,olive_oil,food_beverage-edible_oils_ghee-olive_oil,7644
food_beverage,edible_oils_ghee,gingelly_oil,food_beverage-edible_oils_ghee-gingelly_oil,7643
food_beverage,edible_oils_ghee,mustard_oil,food_beverage-edible_oils_ghee-mustard_oil,7642
food_beverage,edible_oils_ghee,soya_oil,food_beverage-edible_oils_ghee-soya_oil,7641
food_beverage,edible_oils_ghee,ghee_vanaspati,food_beverage-edible_oils_ghee-ghee_vanaspati,7640
food_beverage,edible_oils_ghee,rice_bran_oil,food_beverage-edible_oils_ghee-rice_bran_oil,7639
food_beverage,edible_oils_ghee,sunflower_oil,food_beverage-edible_oils_ghee-sunflower_oil,7638
food_beverage,edible_oils_ghee,blended_cooking_oils,food_beverage-edible_oils_ghee-blended_cooking_oils,7637
food_beverage,dals_pulses,soy_beans,food_beverage-dals_pulses-soy_beans,7636
food_beverage,dals_pulses,masoor_dal,food_beverage-dals_pulses-masoor_dal,7635
food_beverage,dals_pulses,kidney_beans,food_beverage-dals_pulses-kidney_beans,7634
food_beverage,dals_pulses,channa_dal,food_beverage-dals_pulses-channa_dal,7633
food_beverage,dals_pulses,moong_dal,food_beverage-dals_pulses-moong_dal,7632
food_beverage,dals_pulses,urad_dal,food_beverage-dals_pulses-urad_dal,7631
food_beverage,dals_pulses,cereals_millets,food_beverage-dals_pulses-cereals_millets,7630
food_beverage,dals_pulses,toor_dal,food_beverage-dals_pulses-toor_dal,7629
food_beverage,dairy_cheese_eggs,cream_cheese_spreads,food_beverage-dairy_cheese_eggs-cream_cheese_spreads,7628
food_beverage,dairy_cheese_eggs,flavoured_soya_milk,food_beverage-dairy_cheese_eggs-flavoured_soya_milk,7627
food_beverage,dairy_cheese_eggs,laban,food_beverage-dairy_cheese_eggs-laban,7626
food_beverage,dairy_cheese_eggs,tofu,food_beverage-dairy_cheese_eggs-tofu,7625
food_beverage,dairy_cheese_eggs,paneer,food_beverage-dairy_cheese_eggs-paneer,7624
food_beverage,canned_dry_packaged_foods,pepper,food_beverage-canned_dry_packaged_foods-pepper,7623
food_beverage,canned_dry_packaged_foods,chutney_powder,food_beverage-canned_dry_packaged_foods-chutney_powder,7622
food_beverage,canned_dry_packaged_foods,dessert_mixes,food_beverage-canned_dry_packaged_foods-dessert_mixes,7621
food_beverage,canned_dry_packaged_foods,heat_eat_ready_meals,food_beverage-canned_dry_packaged_foods-heat_eat_ready_meals,7620
food_beverage,canned_dry_packaged_foods,ready_to_fry,food_beverage-canned_dry_packaged_foods-ready_to_fry,7619
food_beverage,canned_dry_packaged_foods,soups,food_beverage-canned_dry_packaged_foods-soups,7618
food_beverage,canned_dry_packaged_foods,breakfast_snack_mixes,food_beverage-canned_dry_packaged_foods-breakfast_snack_mixes,7617
food_beverage,canned_dry_packaged_foods,dips,food_beverage-canned_dry_packaged_foods-dips,7616
food_beverage,canned_dry_packaged_foods,mayonnaise,food_beverage-canned_dry_packaged_foods-mayonnaise,7613
food_beverage,canned_dry_packaged_foods,choco_nut_spread,food_beverage-canned_dry_packaged_foods-choco_nut_spread,7612
food_beverage,candy_chocolates,caramels,food_beverage-candy_chocolates-caramels,7611
food_beverage,candy_chocolates,jelly_beans,food_beverage-candy_chocolates-jelly_beans,7610
food_beverage,candy_chocolates,lollipops,food_beverage-candy_chocolates-lollipops,7609
food_beverage,candy_chocolates,toffee,food_beverage-candy_chocolates-toffee,7608
food_beverage,candy_chocolates,mints,food_beverage-candy_chocolates-mints,7607
food_beverage,breakfast_cereal_bars,kids_cereal,food_beverage-breakfast_cereal_bars-kids_cereal,7606
